query_label	db	uid	accession	title	organism	sample_count	publication_date	url	priority	score	recommended_action	matched_queries	summary
saussurea_transcriptome_sra	sra	41410040	PRJNA1355060			"<Run acc=""SRR35971769"" total_spots=""358533368"" total_bases=""53842233175"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2025/12/31	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1355060	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Hic</Title><Platform instrument_model=""Illumina NovaSeq 6000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""358533368"" total_bases=""53842233175"" total_size=""30636738797"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA2264526"" center_name=""Wuhan Botanical Garden Chinese Academy Of Sciences"" contact_name=""Ye Xiong"" lab_name=""Wuhan Botanical Garden Chinese Academy Of Sciences""/><Experiment acc=""SRX31021059"" ver=""1"" status=""public"" name=""Hic""/><Study acc=""SRP638132"" name=""Genome Sequencing of Hemisteptia lyrata""/><Organism taxid=""2741401"" ScientificName=""Saussurea lyrata""/><Sample acc=""SRS27012156"" name=""""/><Instrument ILLUMINA=""Illumina NovaSeq 6000""/><Library_descriptor><LIBRARY_NAME>Hemisteptia lyrata_Hic</LIBRARY_NAME><LIBRARY_STRATEGY>Hi-C</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>PCR</LIBRARY_SELEC..."
saussurea_transcriptome_sra	sra	197488	PRJNA169171			"<Run acc=""SRR516284"" total_spots=""6666667"" total_bases=""600000030"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2013/01/30	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA169171	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Saussurea involucrata transcriptome</Title><Platform instrument_model=""Illumina HiSeq 2000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""6666667"" total_bases=""600000030"" total_size=""375630973"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA054934"" center_name=""Institute of Botany, the Chinese Academy of Scienc"" contact_name=""Qiu Jian"" lab_name=""""/><Experiment acc=""SRX156202"" ver=""4"" status=""public"" name=""Saussurea involucrata transcriptome""/><Study acc=""SRP013938"" name=""Saussurea involucrata strain:Maxim Transcriptome or Gene expression""/><Organism taxid=""200489"" ScientificName=""Saussurea involucrata""/><Sample acc=""SRS347120"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2000""/><Library_descriptor><LIBRARY_NAME xmlns="""">cDNA library of S. involucrata</LIBRARY_NAME><LIBRARY_STRATEGY xmlns="""">RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE x..."
saussurea_transcriptome_sra	sra	9188559	PRJNA383290			"<Run acc=""SRR10273299"" total_spots=""62039614"" total_bases=""12407922800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2019/10/14	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA383290	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>transcriptome data</Title><Platform instrument_model=""Illumina HiSeq 2000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""62039614"" total_bases=""12407922800"" total_size=""8594319514"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA978606"" center_name=""Panjab University"" contact_name=""savita bains"" lab_name=""Biotechnology""/><Experiment acc=""SRX6986510"" ver=""1"" status=""public"" name=""transcriptome data""/><Study acc=""SRP225509"" name=""Saussurea lappa leaf transcriptome""/><Organism taxid=""324593"" ScientificName=""Dolomiaea costus""/><Sample acc=""SRS5509658"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2000""/><Library_descriptor><LIBRARY_NAME>PRJNA383290</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>TRANSCRIPTOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>PCR</LIBRARY_SELECTION><LIBRARY_LAYOUT><PAIRED/></LIBRARY_LAYOUT></Lib..."
saussurea_transcriptome_sra	sra	8537627	PRJNA554516			"<Run acc=""SRR9681919"" total_spots=""34211663"" total_bases=""10263498900"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2020/09/30	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA554516	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Raw data of chloroplast genome of Saussurea medusa</Title><Platform instrument_model=""Illumina HiSeq 2500"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""34211663"" total_bases=""10263498900"" total_size=""3662568383"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA920937"" center_name=""NWIPB"" contact_name=""Jun Wang"" lab_name=""Plant""/><Experiment acc=""SRX6441688"" ver=""1"" status=""public"" name=""Raw data of chloroplast genome of Saussurea medusa""/><Study acc=""SRP214601"" name=""Raw sequence reads of chloroplast genome of Saussurea medusa""/><Organism taxid=""137893"" ScientificName=""Saussurea medusa""/><Sample acc=""SRS5095667"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2500""/><Library_descriptor><LIBRARY_NAME>S5</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>PCR</LIBRARY_SELECTI..."
saussurea_transcriptome_sra	sra	10945000	PRJNA635206			"<Run acc=""SRR11862870"" total_spots=""29933856"" total_bases=""8980156800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2020/10/01	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA635206	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Raw sequence reads of chloroplast genome of Saussurea inversa</Title><Platform instrument_model=""Illumina HiSeq 2500"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""29933856"" total_bases=""8980156800"" total_size=""3163286586"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1080707"" center_name=""NWIPB"" contact_name=""Jun Wang"" lab_name=""Plant""/><Experiment acc=""SRX8413235"" ver=""1"" status=""public"" name=""Raw sequence reads of chloroplast genome of Saussurea inversa""/><Study acc=""SRP265076"" name=""Saussurea inversa Raw sequence reads""/><Organism taxid=""2739505"" ScientificName=""Saussurea inversa""/><Sample acc=""SRS6725545"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2500""/><Library_descriptor><LIBRARY_NAME>S6</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>PCR</LIBRARY_SELECTI..."
saussurea_transcriptome_sra	sra	10929413	PRJNA635243			"<Run acc=""SRR11853650"" total_spots=""31225676"" total_bases=""9367702800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2020/10/01	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA635243	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Raw sequence reads of chloroplast genome of Saussurea phaeantha</Title><Platform instrument_model=""Illumina HiSeq 2500"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""31225676"" total_bases=""9367702800"" total_size=""3348589341"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1080125"" center_name=""NWIPB"" contact_name=""Jun Wang"" lab_name=""Plant""/><Experiment acc=""SRX8403760"" ver=""1"" status=""public"" name=""Raw sequence reads of chloroplast genome of Saussurea phaeantha""/><Study acc=""SRP264891"" name=""Raw sequence reads of chloroplast genome of Saussurea phaeantha""/><Organism taxid=""254920"" ScientificName=""Saussurea phaeantha""/><Sample acc=""SRS6716300"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2500""/><Library_descriptor><LIBRARY_NAME>S7</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</LIBRARY_SOURCE><LIBRAR..."
saussurea_transcriptome_sra	sra	12165956	PRJNA636629			"<Run acc=""SRR12849135"" total_spots=""13191736"" total_bases=""2664730672"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2022/12/19	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA636629	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>transcriptome of Saussurea nivea</Title><Platform instrument_model=""Illumina HiSeq 3000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""13191736"" total_bases=""2664730672"" total_size=""1782236323"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1144578"" center_name=""Fudan Univerisity"" contact_name=""Caifei Zhang"" lab_name=""School of Life Sciences""/><Experiment acc=""SRX9316368"" ver=""1"" status=""public"" name=""transcriptome of Saussurea nivea""/><Study acc=""SRP287184"" name=""Phylotranscriptomic insights into Asteraceae diversity, polyploidy, and morphological innovation""/><Organism taxid=""243810"" ScientificName=""Jurinea crispa""/><Sample acc=""SRS7541073"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 3000""/><Library_descriptor><LIBRARY_NAME>YJ07</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>TRANSCRIPTOMIC</LIBRARY_SOURC..."
saussurea_transcriptome_sra	sra	12859727	PRJNA690192			"<Run acc=""SRR13398997"" total_spots=""21013"" total_bases=""160593536"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/01/11	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA690192	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>the complete mitochondrial genome of Saussurea costus</Title><Platform instrument_model=""Sequel II"">PACBIO_SMRT</Platform><Statistics total_runs=""1"" total_spots=""21013"" total_bases=""160593536"" total_size=""40640978"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1182261"" center_name=""Liaoning University Of Traditional Chinese Medicin"" contact_name=""yueyue song"" lab_name=""College of pharmacy""/><Experiment acc=""SRX9818099"" ver=""1"" status=""public"" name=""the complete mitochondrial genome of Saussurea costus""/><Study acc=""SRP301157"" name=""Saussurea costus Genome sequencing and assembly""/><Organism taxid=""324593"" ScientificName=""Dolomiaea costus""/><Sample acc=""SRS8001223"" name=""""/><Instrument PACBIO_SMRT=""Sequel II""/><Library_descriptor><LIBRARY_NAME>YMX_pacbio</LIBRARY_NAME><LIBRARY_STRATEGY>WGS</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</LIBRARY_SOURCE>..."
saussurea_transcriptome_sra	sra	13397537	PRJNA707512			"<Run acc=""SRR13890242"" total_spots=""13978498"" total_bases=""4083090163"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/04/01	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA707512	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Transcriptome profiling of S. costus</Title><Platform instrument_model=""NextSeq 500"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""13978498"" total_bases=""4083090163"" total_size=""1530766735"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1204036"" center_name=""Dr YS Parmar University of Horticulture &amp; Forestry"" contact_name=""Rajnish Sharma"" lab_name=""Biotechnology""/><Experiment acc=""SRX10269961"" ver=""1"" status=""public"" name=""Transcriptome profiling of S. costus""/><Study acc=""SRP309750"" name=""Transcriptome profiling of Saussurea costus using root tissue""/><Organism taxid=""324593"" ScientificName=""Dolomiaea costus""/><Sample acc=""SRS8403557"" name=""""/><Instrument ILLUMINA=""NextSeq 500""/><Library_descriptor><LIBRARY_NAME>Lib 1</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>TRANSCRIPTOMIC</LIBRARY_SOURCE><LIBRARY..."
saussurea_transcriptome_sra	sra	14075895	PRJNA721598			"<Run acc=""SRR14235773"" total_spots=""16769145"" total_bases=""5052766490"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/04/29	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA721598	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Saussurea wettsteiniana genome sequencing</Title><Platform instrument_model=""Illumina HiSeq 4000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""16769145"" total_bases=""5052766490"" total_size=""1738601710"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1218366"" center_name=""University of Chinese Medicine"" contact_name=""dengli Luo"" lab_name=""Faculty of Traditional Chinese Pharmacy""/><Experiment acc=""SRX10598995"" ver=""1"" status=""public"" name=""Saussurea wettsteiniana genome sequencing""/><Study acc=""SRP314774"" name=""Saussurea wettsteiniana Genome sequencing""/><Organism taxid=""254927"" ScientificName=""Saussurea wettsteiniana""/><Sample acc=""SRS8700598"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 4000""/><Library_descriptor><LIBRARY_NAME>Saussurea wettsteiniana - PE</LIBRARY_NAME><LIBRARY_STRATEGY>WGS</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</..."
saussurea_transcriptome_sra	sra	14138104	PRJNA723196			"<Run acc=""SRR14280112"" total_spots=""46057139"" total_bases=""13875221590"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/04/20	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA723196	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>S.salwinensis</Title><Platform instrument_model=""Illumina HiSeq 2000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""46057139"" total_bases=""13875221590"" total_size=""4735932615"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1220675"" center_name=""Chinese Academy of Sciences"" contact_name=""Xu Zhang"" lab_name=""Wuhan Botanical Garden""/><Experiment acc=""SRX10641233"" ver=""1"" status=""public"" name=""S.salwinensis""/><Study acc=""SRP315516"" name=""RNA-seq of five Saussurea species""/><Organism taxid=""254923"" ScientificName=""Saussurea salwinensis""/><Sample acc=""SRS8737464"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2000""/><Library_descriptor><LIBRARY_NAME>S.salwinensis</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>TRANSCRIPTOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>cDNA</LIBRARY_SELECTION><LIBRARY_LAYOUT><PAIRED/></LIBRAR..."
saussurea_transcriptome_sra	sra	14358450	PRJNA728186			"<Run acc=""SRR14470736"" total_spots=""6355424"" total_bases=""1903234233"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/05/08	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA728186	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>The complete chloroplast genome of Saussurea medusa</Title><Platform instrument_model=""Illumina NovaSeq 6000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""6355424"" total_bases=""1903234233"" total_size=""617986393"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1229880"" center_name=""Chongqing Academy of Chinese Materia Medica"" contact_name=""Xiang Liu"" lab_name=""Chongqing Key Laboratory of Traditional Chinese Me""/><Experiment acc=""SRX10819180"" ver=""1"" status=""public"" name=""The complete chloroplast genome of Saussurea medusa""/><Study acc=""SRP318975"" name=""The complete chloroplast genome of Saussurea medusa""/><Organism taxid=""137893"" ScientificName=""Saussurea medusa""/><Sample acc=""SRS8903844"" name=""""/><Instrument ILLUMINA=""Illumina NovaSeq 6000""/><Library_descriptor><LIBRARY_NAME>JD379</LIBRARY_NAME><LIBRARY_STRATEGY>WGS</LIBRARY_STRATEGY>..."
saussurea_transcriptome_sra	sra	15494112	PRJNA750222			"<Run acc=""SRR15276379"" total_spots=""14510640"" total_bases=""4382213280"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/07/28	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA750222	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>K1051_S7_L007</Title><Platform instrument_model=""Illumina HiSeq 2000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""14510640"" total_bases=""4382213280"" total_size=""1860874639"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1266013"" center_name=""Sichuan Normal University"" contact_name=""Xiaofeng Liu"" lab_name=""College of Life Sciences""/><Experiment acc=""SRX11581343"" ver=""1"" status=""public"" name=""K1051_S7_L007""/><Study acc=""SRP330170"" name=""Saussurea tanguensis Genome sequencing and assembly""/><Organism taxid=""1178573"" ScientificName=""Cavea tanguensis""/><Sample acc=""SRS9614459"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2000""/><Library_descriptor><LIBRARY_NAME>L1</LIBRARY_NAME><LIBRARY_STRATEGY>WGS</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>PCR</LIBRARY_SELECTION><LIBRARY_LAYOUT><PAIRED/></LIBRARY_LAYO..."
saussurea_transcriptome_sra	sra	18040907	PRJNA782224			"<Run acc=""SRR16992070"" total_spots=""13695231"" total_bases=""4108569300"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2021/11/21	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA782224	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>The complete chloroplast genome of Aucklandia costus</Title><Platform instrument_model=""Illumina NovaSeq 6000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""13695231"" total_bases=""4108569300"" total_size=""1374460847"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1332416"" center_name=""Liaoning University Of Traditional Chinese Medicin"" contact_name=""yueyue song"" lab_name=""College of pharmacy""/><Experiment acc=""SRX13182428"" ver=""1"" status=""public"" name=""The complete chloroplast genome of Aucklandia costus""/><Study acc=""SRP347070"" name=""Saussurea costus Genome sequencing and assembly""/><Organism taxid=""324593"" ScientificName=""Dolomiaea costus""/><Sample acc=""SRS11111697"" name=""""/><Instrument ILLUMINA=""Illumina NovaSeq 6000""/><Library_descriptor><LIBRARY_NAME>YMXy</LIBRARY_NAME><LIBRARY_STRATEGY>WGS</LIBRARY_STRATEGY><LIBRARY_SOURCE>GENOMI..."
saussurea_transcriptome_sra	sra	22631974	PRJNA854342			"<Run acc=""SRR19913670"" total_spots=""15311699"" total_bases=""4593509700"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2022/07/01	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA854342	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>Complete chloroplast genome sequencing of Hemisteptia lyrata</Title><Platform instrument_model=""Illumina NovaSeq 6000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""15311699"" total_bases=""4593509700"" total_size=""1564977592"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1447127"" center_name=""Liaoning University of Traditional Chinese Medicin"" contact_name=""yueyue song"" lab_name=""College of Pharmacy""/><Experiment acc=""SRX15956401"" ver=""1"" status=""public"" name=""Complete chloroplast genome sequencing of Hemisteptia lyrata""/><Study acc=""SRP384479"" name=""Saussurea lyrata Genome sequencing and assembly""/><Organism taxid=""2741401"" ScientificName=""Saussurea lyrata""/><Sample acc=""SRS13642840"" name=""""/><Instrument ILLUMINA=""Illumina NovaSeq 6000""/><Library_descriptor><LIBRARY_NAME>NHC</LIBRARY_NAME><LIBRARY_STRATEGY>WGS</LIBRARY_STRATEGY><LIBRA..."
saussurea_transcriptome_sra	sra	23532272	PRJNA860834			"<Run acc=""SRR20752902"" total_spots=""26218895"" total_bases=""7865668500"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2022/08/02	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA860834	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>root</Title><Platform instrument_model=""Illumina HiSeq 2500"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""26218895"" total_bases=""7865668500"" total_size=""5427751843"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1467451"" center_name=""Xinjiang University"" contact_name=""Hengfang Wang"" lab_name=""College of Ecology and Environment""/><Experiment acc=""SRX16773178"" ver=""1"" status=""public"" name=""root""/><Study acc=""SRP389415"" name=""Microbial Metagenomes in Mining Areas""/><Organism taxid=""446848"" ScientificName=""Saussurea pulvinata""/><Sample acc=""SRS14399537"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2500""/><Library_descriptor><LIBRARY_NAME>MOR33</LIBRARY_NAME><LIBRARY_STRATEGY>RNA-Seq</LIBRARY_STRATEGY><LIBRARY_SOURCE>TRANSCRIPTOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>cDNA</LIBRARY_SELECTION><LIBRARY_LAYOUT><PAIRED/></LIBRARY_LAYOUT></Libr..."
saussurea_transcriptome_sra	sra	23526008	PRJNA863745			"<Run acc=""SRR20747203"" total_spots=""16723582"" total_bases=""5017074600"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2022/08/02	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA863745	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>mitochondrial genome</Title><Platform instrument_model=""Illumina HiSeq 2500"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""16723582"" total_bases=""5017074600"" total_size=""1748101539"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1466957"" center_name=""Qinghai University"" contact_name=""Wubin Dai"" lab_name=""College of Agriculture and Animal Husbandry,Qingha""/><Experiment acc=""SRX16767467"" ver=""1"" status=""public"" name=""mitochondrial genome""/><Study acc=""SRP388869"" name=""mitochondrial genome of Saussurea inversa""/><Organism taxid=""2739505"" ScientificName=""Saussurea inversa""/><Sample acc=""SRS14367677"" name=""""/><Instrument ILLUMINA=""Illumina HiSeq 2500""/><Library_descriptor><LIBRARY_NAME>DWB-2022-SH0615-R1</LIBRARY_NAME><LIBRARY_STRATEGY>AMPLICON</LIBRARY_STRATEGY><LIBRARY_SOURCE>METAGENOMIC</LIBRARY_SOURCE><LIBRARY_SELECTION>PCR</LIBRARY_SE..."
saussurea_transcriptome_sra	sra	26831599	PRJNA939009			"<Run acc=""SRR23682417"" total_spots=""20901895"" total_bases=""6270568500"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>"	2023/03/02	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA939009	A	8	Snow Lotus evidence layer; use for genome/transcriptome/stress support	saussurea_transcriptome_sra	"<Summary><Title>complete chloroplast genome of Saussurea sagittifolia</Title><Platform instrument_model=""Illumina NovaSeq 6000"">ILLUMINA</Platform><Statistics total_runs=""1"" total_spots=""20901895"" total_bases=""6270568500"" total_size=""4641804744"" load_done=""true"" cluster_name=""public""/></Summary><Submitter acc=""SRA1598003"" center_name=""Sichuan Normal University"" contact_name=""Xiao Feng Liu"" lab_name=""College of Life Sciences""/><Experiment acc=""SRX19545176"" ver=""1"" status=""public"" name=""complete chloroplast genome of Saussurea sagittifolia""/><Study acc=""SRP425249"" name=""Saussurea sagittifolia Genome sequencing and assembly""/><Organism taxid=""2995248"" ScientificName=""Saussurea sagittifolia""/><Sample acc=""SRS16930884"" name=""""/><Instrument ILLUMINA=""Illumina NovaSeq 6000""/><Library_descriptor><LIBRARY_NAME>JYFMJ_1.fq.gz</LIBRARY_NAME><LIBRARY_STRATEGY>OTHER</LIBRARY_STRATEGY><LIBRARY_SOURC..."
plant_single_cell_gds	gds	200220277	GSE220277	Drought Recovery in Plants Triggers a Cell-State Specific Immune Activation [snRNA-Seq]	Arabidopsis	14	2025/07/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE220277	A	7	fetch GEO supplementary filelist; add downloader if matrix/RDS/H5 exists	plant_single_cell_gds	Rain-fed plants are subjected to cycles of drought and re-watering. Thus, efficient recovery from drought may be among the key determinants in the success of these plants, yet the mechanisms by which plant recover from drought have been historically understudied. To parse out the specific molecular processes leading to stress recovery, we performed a fine-scale time course of bulk RNA sequencing starting just 15 minutes after rehydration. We revealed that transcriptional drought recovery is an active and rapid process involving activating thousands of recovery-specific genes. To map the immediate recovery responses in diverse leaf-cell-types, we performed a single-nucleus transcriptome analysis of the onset of recovery from long-term moderate drought. Here we show the formation of unique cell states initiated rapidly following plant rehydration. We reveal the activation of a microbial...
plant_single_cell_gds	gds	200268881	GSE268881	Evolutionary diversity of cell-type-specific expression and stress response in Brassicaceae roots	Sisymbrium irio; Camelina sativa; Schrenkiella parvula; Arabidopsis thaliana; Eutrema salsugineum	45	2026/04/20	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE268881	A	7	fetch GEO supplementary filelist; add downloader if matrix/RDS/H5 exists	plant_single_cell_gds	Environmental stresses trigger distinct responses between stress-sensitive and stress-adapted plants. To explore these stress adaptations at the cellular level, we built root single-cell transcriptome atlases for five biodiverse Brassicaceae species, including two stress-sensitive models (Arabidopsis thaliana and Sisymbrium irio), two extremophytes (Eutrema salsugineum and Schrenkiella parvula), and a polyploid oil crop (Camelina sativa), under control, salt, and ABA treatments. Although these species share similar root anatomy, most Arabidopsis cell type markers were not conserved across species. Cortex cell populations with distinct transcriptomes were spatially segregated among species. Lineage-specific gains in stress responses were more common than losses among cell-type responses across species. The homeologs in the allohexaploid C. sativa showed stress response divergence that...
plant_single_cell_gds	gds	200289042	GSE289042	Drought Recovery in Plants Triggers a Cell-State Specific Immune Activation [RNA-seq]	Arabidopsis thaliana	28	2025/07/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE289042	A	7	fetch GEO supplementary filelist; add downloader if matrix/RDS/H5 exists	plant_single_cell_gds	All organisms experience stress as an inevitable part of life, from single-celled microorganisms to complex multicellular beings. The ability to recover from stress is a fundamental trait that determines the overall resilience of an organism, yet stress recovery is understudied. To understand the stress recovery process, we studied the recovery from drought stress in Arabidopsis thaliana. We performed a fine-scale time series of bulk RNA sequencing starting 15 minutes after rehydration following moderate drought. We reveal that drought recovery is a rapid process involving the activation of thousands of recovery-specific genes. To capture these rapid recovery responses in different leaf cell types, we performed single-nucleus transcriptome analysis at the onset of post-drought recovery, identifying a cell type-specific transcriptional state developing independently across cell types....
